sw,tier,Gender,Ethnicity,IEP,ELL,enrolled15,absences15,presences15,enrolled16,absences16,presences16
35,Other,Female,Hispanic,Yes,0,80,4,76,129,17,112
35,Other,Female,Hispanic,Yes,1,225,27,198,195,14,181
35,Other,Female,Other,No,0,320,39,281,528,51,477
35,Other,Female,Other,No,1,265,11,254,215,9,206
35,Other,Female,Other,Yes,0,40,6,34,55,3,52
35,Other,Female,Other,Yes,1,10,0,10,10,0,10
35,Other,Female,White,No,0,646,67,579,886,145,741
35,Other,Female,White,No,1,55,4,51,80,8,72
35,Other,Female,White,Yes,0,170,15,155,223,37,186
35,Other,Female,White,Yes,1,10,2,8,10,2,8
35,Other,Male,Black,No,0,2565,246,2319,2997,393,2604
35,Other,Male,Black,No,1,163,13,150,247,19,228
35,Other,Male,Black,Yes,0,913,97,816,1017,151,866
35,Other,Male,Black,Yes,1,30,4,26,41,5,36
35,Other,Male,Hispanic,No,0,660,66,594,725,99,626
35,Other,Male,Hispanic,No,1,972,145,827,925,123,802
35,Other,Male,Hispanic,Yes,0,283,56,227,310,63,247
35,Other,Male,Hispanic,Yes,1,574,84,490,490,63,427
35,Other,Male,Other,No,0,260,33,227,438,37,401
35,Other,Male,Other,No,1,250,13,237,175,14,161
35,Other,Male,Other,Yes,0,140,25,115,165,30,135
35,Other,Male,Other,Yes,1,5,1,4,5,0,5
35,Other,Male,White,No,0,809,70,739,1027,97,930
35,Other,Male,White,No,1,35,5,30,60,9,51
35,Other,Male,White,Yes,0,449,48,401,483,78,405
35,Other,Male,White,Yes,1,20,2,18,35,8,27
36,Elementary,Female,Black,No,0,8142,643,7499,7784,677,7107
36,Elementary,Female,Black,No,1,1200,82,1118,1490,77,1413
36,Elementary,Female,Black,Yes,0,1520,138,1382,1395,128,1267
36,Elementary,Female,Black,Yes,1,50,0,50,35,0,35
36,Elementary,Female,Hispanic,No,0,1285,116,1169,1260,155,1105
36,Elementary,Female,Hispanic,No,1,355,40,315,320,38,282
36,Elementary,Female,Hispanic,Yes,0,250,28,222,275,45,230
36,Elementary,Female,Hispanic,Yes,1,140,8,132,120,11,109
36,Elementary,Female,Other,No,0,1915,203,1712,2169,154,2015
36,Elementary,Female,Other,No,1,1445,58,1387,1435,61,1374
36,Elementary,Female,Other,Yes,0,305,33,272,362,33,329
36,Elementary,Female,Other,Yes,1,45,8,37,70,7,63
36,Elementary,Female,White,No,0,4055,304,3751,3794,300,3494
36,Elementary,Female,White,No,1,455,41,414,475,30,445
36,Elementary,Female,White,Yes,0,1100,97,1003,980,84,896
36,Elementary,Female,White,Yes,1,30,0,30,20,1,19
36,Elementary,Male,Black,No,0,7474,564,6910,7404,608,6796
36,Elementary,Male,Black,No,1,1144,73,1071,1340,67,1273
36,Elementary,Male,Black,Yes,0,3190,276,2914,3220,293,2927
36,Elementary,Male,Black,Yes,1,155,17,138,130,16,114
36,Elementary,Male,Hispanic,No,0,1230,92,1138,1251,110,1141
36,Elementary,Male,Hispanic,No,1,390,49,341,415,29,386
36,Elementary,Male,Hispanic,Yes,0,435,46,389,545,62,483
36,Elementary,Male,Hispanic,Yes,1,175,23,152,140,21,119
36,Elementary,Male,Other,No,0,1750,157,1593,1960,166,1794
36,Elementary,Male,Other,No,1,1680,87,1593,1685,72,1613
36,Elementary,Male,Other,Yes,0,620,65,555,710,61,649
36,Elementary,Male,Other,Yes,1,105,6,99,95,7,88
36,Elementary,Male,White,No,0,3422,265,3157,3188,241,2947
36,Elementary,Male,White,No,1,510,43,467,570,51,519
36,Elementary,Male,White,Yes,0,1982,175,1807,1881,203,1678
36,Elementary,Male,White,Yes,1,50,6,44,55,6,49
36,High,Female,Black,No,0,3790,300,3490,3719,353,3366
36,High,Female,Black,No,1,600,35,565,865,35,830
36,High,Female,Black,Yes,0,775,72,703,756,107,649
36,High,Female,Black,Yes,1,80,5,75,65,2,63
36,High,Female,Hispanic,No,0,617,51,566,625,73,552
36,High,Female,Hispanic,No,1,365,51,314,433,94,339
36,High,Female,Hispanic,Yes,0,95,7,88,70,10,60
36,High,Female,Hispanic,Yes,1,95,9,86,85,7,78
36,High,Female,Other,No,0,372,40,332,375,33,342
36,High,Female,Other,No,1,912,51,861,981,50,931
36,High,Female,Other,Yes,0,50,4,46,50,8,42
36,High,Female,Other,Yes,1,20,3,17,35,0,35
36,High,Female,White,No,0,1815,194,1621,1829,205,1624
36,High,Female,White,No,1,200,11,189,210,12,198
36,High,Female,White,Yes,0,487,69,418,421,75,346
36,High,Male,Black,No,0,3090,245,2845,2900,284,2616
36,High,Male,Black,No,1,630,24,606,750,19,731
36,High,Male,Black,Yes,0,1300,167,1133,1277,174,1103
36,High,Male,Black,Yes,1,60,2,58,85,6,79
36,High,Male,Hispanic,No,0,405,42,363,385,21,364
36,High,Male,Hispanic,No,1,414,54,360,390,43,347
36,High,Male,Hispanic,Yes,0,110,7,103,145,26,119
36,High,Male,Hispanic,Yes,1,165,26,139,185,26,159
36,High,Male,Other,No,0,265,19,246,315,18,297
36,High,Male,Other,No,1,935,84,851,915,59,856
36,High,Male,Other,Yes,0,145,17,128,125,10,115
36,High,Male,Other,Yes,1,35,2,33,35,4,31
36,High,Male,White,No,0,1450,113,1337,1455,95,1360
36,High,Male,White,No,1,272,36,236,250,22,228
36,High,Male,White,Yes,0,555,76,479,500,53,447
36,High,Male,White,Yes,1,5,1,4,5,0,5
36,Middle,Female,Black,No,0,2540,35,2505,3287,151,3136
36,Middle,Female,Black,No,1,400,0,400,623,7,616
36,Middle,Female,Black,Yes,0,475,7,468,550,36,514
36,Middle,Female,Black,Yes,1,40,1,39,50,1,49
36,Middle,Female,Hispanic,No,0,395,13,382,505,31,474
36,Middle,Female,Hispanic,No,1,245,5,240,265,7,258
36,Middle,Female,Hispanic,Yes,0,50,0,50,85,9,76
36,Middle,Female,Hispanic,Yes,1,45,0,45,80,12,68
36,Middle,Female,Other,No,0,310,6,304,360,26,334
36,Middle,Female,Other,No,1,520,3,517,610,7,603
36,Middle,Female,Other,Yes,0,70,2,68,60,17,43
36,Middle,Female,Other,Yes,1,10,0,10,5,0,5
36,Middle,Female,White,No,0,1440,30,1410,1525,77,1448
36,Middle,Female,White,No,1,152,2,150,190,10,180
36,Middle,Female,White,Yes,0,280,11,269,340,16,324
36,Middle,Female,White,Yes,1,5,0,5,5,0,5
36,Middle,Male,Black,No,0,2226,33,2193,2985,82,2903
36,Middle,Male,Black,No,1,360,1,359,644,11,633
36,Middle,Male,Black,Yes,0,1120,31,1089,1290,62,1228
36,Middle,Male,Black,Yes,1,70,1,69,70,3,67
36,Middle,Male,Hispanic,No,0,325,8,317,500,33,467
36,Middle,Male,Hispanic,No,1,210,3,207,180,4,176
36,Middle,Male,Hispanic,Yes,0,181,2,179,205,15,190
36,Middle,Male,Hispanic,Yes,1,60,1,59,145,3,142
36,Middle,Male,Other,No,0,335,10,325,395,36,359
36,Middle,Male,Other,No,1,584,3,581,610,6,604
36,Middle,Male,Other,Yes,0,100,4,96,85,9,76
36,Middle,Male,Other,Yes,1,55,3,52,75,8,67
36,Middle,Male,White,No,0,1455,40,1415,1405,60,1345
36,Middle,Male,White,No,1,180,0,180,235,9,226
36,Middle,Male,White,Yes,0,605,18,587,775,61,714
36,Middle,Male,White,Yes,1,15,0,15,5,0,5
36,Other,Female,Black,No,0,2523,232,2291,3057,485,2572
36,Other,Female,Black,No,1,179,9,170,180,24,156
36,Other,Female,Black,Yes,0,332,51,281,501,112,389
36,Other,Female,Black,Yes,1,15,0,15,10,1,9
36,Other,Female,Hispanic,No,0,752,86,666,871,134,737
36,Other,Female,Hispanic,No,1,925,112,813,966,132,834
36,Other,Female,Hispanic,Yes,0,80,5,75,130,16,114
36,Other,Female,Hispanic,Yes,1,225,41,184,195,21,174
36,Other,Female,Other,No,0,324,42,282,528,61,467
36,Other,Female,Other,No,1,265,10,255,215,9,206
36,Other,Female,Other,Yes,0,40,9,31,55,4,51
36,Other,Female,Other,Yes,1,10,0,10,10,0,10
36,Other,Female,White,No,0,637,57,580,893,146,747
36,Other,Female,White,No,1,55,3,52,80,7,73
36,Other,Female,White,Yes,0,170,17,153,220,39,181
36,Other,Female,White,Yes,1,10,4,6,10,2,8
36,Other,Male,Black,No,0,2565,230,2335,2989,393,2596
36,Other,Male,Black,No,1,160,12,148,245,21,224
36,Other,Male,Black,Yes,0,922,139,783,1018,156,862
36,Other,Male,Black,Yes,1,30,5,25,40,6,34
36,Other,Male,Hispanic,No,0,660,72,588,725,91,634
36,Other,Male,Hispanic,No,1,969,153,816,925,139,786
36,Other,Male,Hispanic,Yes,0,280,43,237,310,65,245
36,Other,Male,Hispanic,Yes,1,570,68,502,490,65,425
36,Other,Male,Other,No,0,260,37,223,435,29,406
36,Other,Male,Other,No,1,254,14,240,175,13,162
36,Other,Male,Other,Yes,0,140,29,111,165,34,131
36,Other,Male,Other,Yes,1,5,2,3,5,0,5
36,Other,Male,White,No,0,793,79,714,1021,119,902
36,Other,Male,White,No,1,35,5,30,60,14,46
36,Other,Male,White,Yes,0,446,54,392,475,78,397
36,Other,Male,White,Yes,1,20,3,17,35,6,29
37,Elementary,Female,Black,No,0,6508,538,5970,7782,623,7159
37,Elementary,Female,Black,No,1,947,49,898,1494,71,1423
37,Elementary,Female,Black,Yes,0,1216,137,1079,1395,130,1265
37,Elementary,Female,Black,Yes,1,40,4,36,35,0,35
37,Elementary,Female,Hispanic,No,0,1028,106,922,1260,135,1125
37,Elementary,Female,Hispanic,No,1,284,27,257,320,40,280
37,Elementary,Female,Hispanic,Yes,0,200,19,181,275,42,233
37,Elementary,Female,Hispanic,Yes,1,112,8,104,120,9,111
37,Elementary,Female,Other,No,0,1532,146,1386,2171,164,2007
37,Elementary,Female,Other,No,1,1156,58,1098,1446,72,1374
37,Elementary,Female,Other,Yes,0,244,26,218,360,21,339
37,Elementary,Female,Other,Yes,1,36,4,32,70,5,65
37,Elementary,Female,White,No,0,3245,255,2990,3799,306,3493
37,Elementary,Female,White,No,1,367,22,345,475,29,446
37,Elementary,Female,White,Yes,0,880,68,812,980,100,880
37,Elementary,Female,White,Yes,1,24,0,24,20,0,20
37,Elementary,Male,Black,No,0,5976,550,5426,7415,578,6837
37,Elementary,Male,Black,No,1,919,52,867,1344,59,1285
37,Elementary,Male,Black,Yes,0,2552,271,2281,3220,320,2900
37,Elementary,Male,Black,Yes,1,120,8,112,130,14,116
37,Elementary,Male,Hispanic,No,0,984,107,877,1255,109,1146
37,Elementary,Male,Hispanic,No,1,312,27,285,415,25,390
37,Elementary,Male,Hispanic,Yes,0,348,38,310,550,77,473
37,Elementary,Male,Hispanic,Yes,1,140,20,120,140,32,108
37,Elementary,Male,Other,No,0,1400,127,1273,1963,184,1779
37,Elementary,Male,Other,No,1,1344,74,1270,1685,71,1614
37,Elementary,Male,Other,Yes,0,498,44,454,710,65,645
37,Elementary,Male,Other,Yes,1,84,8,76,95,17,78
37,Elementary,Male,White,No,0,2735,216,2519,3186,242,2944
37,Elementary,Male,White,No,1,408,41,367,570,45,525
37,Elementary,Male,White,Yes,0,1591,161,1430,1885,160,1725
37,Elementary,Male,White,Yes,1,40,1,39,55,9,46
37,High,Female,Black,No,0,3029,290,2739,3713,356,3357
37,High,Female,Black,No,1,479,36,443,866,39,827
37,High,Female,Black,Yes,0,620,64,556,758,93,665
37,High,Female,Black,Yes,1,60,4,56,65,1,64
37,High,Female,Hispanic,No,0,494,44,450,625,70,555
37,High,Female,Hispanic,No,1,292,42,250,429,74,355
37,High,Female,Hispanic,Yes,0,76,13,63,70,6,64
37,High,Female,Hispanic,Yes,1,76,6,70,85,8,77
37,High,Female,Other,No,0,296,42,254,375,33,342
37,High,Female,Other,No,1,731,52,679,978,52,926
37,High,Female,Other,Yes,0,40,2,38,50,6,44
37,High,Female,Other,Yes,1,16,5,11,37,1,36
37,High,Female,White,No,0,1450,164,1286,1823,145,1678
37,High,Female,White,No,1,160,10,150,210,18,192
37,High,Female,White,Yes,0,385,49,336,421,71,350
37,High,Male,Black,No,0,2457,201,2256,2902,266,2636
37,High,Male,Black,No,1,503,19,484,750,28,722
37,High,Male,Black,Yes,0,1040,133,907,1263,183,1080
37,High,Male,Black,Yes,1,48,6,42,85,8,77
37,High,Male,Hispanic,No,0,324,38,286,385,19,366
37,High,Male,Hispanic,No,1,327,46,281,395,44,351
37,High,Male,Hispanic,Yes,0,88,12,76,145,25,120
37,High,Male,Hispanic,Yes,1,132,23,109,185,22,163
37,High,Male,Other,No,0,208,15,193,314,19,295
37,High,Male,Other,No,1,748,78,670,915,74,841
37,High,Male,Other,Yes,0,116,15,101,125,6,119
37,High,Male,Other,Yes,1,28,1,27,35,3,32
37,High,Male,White,No,0,1160,91,1069,1455,105,1350
37,High,Male,White,No,1,211,21,190,250,21,229
37,High,Male,White,Yes,0,440,55,385,500,65,435
37,High,Male,White,Yes,1,4,3,1,5,0,5
37,Middle,Female,Black,No,0,2031,41,1990,3271,89,3182
37,Middle,Female,Black,No,1,320,7,313,625,6,619
37,Middle,Female,Black,Yes,0,380,10,370,550,31,519
37,Middle,Female,Black,Yes,1,32,0,32,50,0,50
37,Middle,Female,Hispanic,No,0,316,7,309,504,15,489
37,Middle,Female,Hispanic,No,1,196,4,192,265,5,260
37,Middle,Female,Hispanic,Yes,0,40,1,39,85,6,79
37,Middle,Female,Hispanic,Yes,1,36,1,35,80,8,72
37,Middle,Female,Other,No,0,244,1,243,360,16,344
37,Middle,Female,Other,No,1,416,8,408,614,13,601
37,Middle,Female,Other,Yes,0,56,2,54,60,15,45
37,Middle,Female,Other,Yes,1,8,1,7,5,0,5
37,Middle,Female,White,No,0,1152,32,1120,1520,60,1460
37,Middle,Female,White,No,1,124,2,122,195,7,188
37,Middle,Female,White,Yes,0,224,14,210,340,13,327
37,Middle,Female,White,Yes,1,4,0,4,5,0,5
37,Middle,Male,Black,No,0,1780,42,1738,2959,61,2898
37,Middle,Male,Black,No,1,288,1,287,647,10,637
37,Middle,Male,Black,Yes,0,896,28,868,1287,50,1237
37,Middle,Male,Black,Yes,1,56,0,56,70,2,68
37,Middle,Male,Hispanic,No,0,260,6,254,496,18,478
37,Middle,Male,Hispanic,No,1,168,4,164,181,2,179
37,Middle,Male,Hispanic,Yes,0,144,4,140,205,17,188
37,Middle,Male,Hispanic,Yes,1,48,2,46,145,13,132
37,Middle,Male,Other,No,0,266,11,255,393,18,375
37,Middle,Male,Other,No,1,468,2,466,609,9,600
37,Middle,Male,Other,Yes,0,80,3,77,84,3,81
37,Middle,Male,Other,Yes,1,44,0,44,75,8,67
37,Middle,Male,White,No,0,1165,44,1121,1397,49,1348
37,Middle,Male,White,No,1,144,4,140,234,6,228
37,Middle,Male,White,Yes,0,484,25,459,774,53,721
37,Middle,Male,White,Yes,1,12,0,12,5,0,5
37,Other,Female,Black,No,0,2024,206,1818,3061,442,2619
37,Other,Female,Black,No,1,140,7,133,180,25,155
37,Other,Female,Black,Yes,0,260,35,225,504,85,419
37,Other,Female,Black,Yes,1,12,0,12,10,0,10
37,Other,Female,Hispanic,No,0,600,100,500,877,88,789
37,Other,Female,Hispanic,No,1,740,109,631,973,111,862
37,Other,Female,Hispanic,Yes,0,66,10,56,133,16,117
37,Other,Female,Hispanic,Yes,1,180,24,156,195,16,179
37,Other,Female,Other,No,0,260,38,222,525,56,469
37,Other,Female,Other,No,1,212,6,206,215,3,212
37,Other,Female,Other,Yes,0,32,5,27,55,5,50
37,Other,Female,Other,Yes,1,8,0,8,10,0,10
37,Other,Female,White,No,0,510,60,450,894,126,768
37,Other,Female,White,No,1,47,0,47,80,13,67
37,Other,Female,White,Yes,0,136,17,119,220,34,186
37,Other,Female,White,Yes,1,8,3,5,10,3,7
37,Other,Male,Black,No,0,2057,213,1844,2994,373,2621
37,Other,Male,Black,No,1,128,8,120,245,20,225
37,Other,Male,Black,Yes,0,743,100,643,1022,159,863
37,Other,Male,Black,Yes,1,24,6,18,40,1,39
37,Other,Male,Hispanic,No,0,526,62,464,725,87,638
37,Other,Male,Hispanic,No,1,776,125,651,924,104,820
37,Other,Male,Hispanic,Yes,0,224,43,181,313,70,243
37,Other,Male,Hispanic,Yes,1,456,56,400,490,65,425
37,Other,Male,Other,No,0,208,21,187,435,26,409
37,Other,Male,Other,No,1,204,15,189,175,7,168
37,Other,Male,Other,Yes,0,112,22,90,165,26,139
37,Other,Male,Other,Yes,1,4,1,3,5,0,5
37,Other,Male,White,No,0,633,59,574,1027,100,927
37,Other,Male,White,No,1,28,4,24,60,12,48
37,Other,Male,White,Yes,0,362,51,311,473,65,408
37,Other,Male,White,Yes,1,16,2,14,35,5,30
38,Elementary,Female,Black,No,0,8123,582,7541,3112,345,2767
38,Elementary,Female,Black,No,1,1190,67,1123,602,25,577
38,Elementary,Female,Black,Yes,0,1520,134,1386,558,61,497
38,Elementary,Female,Black,Yes,1,50,3,47,14,0,14
38,Elementary,Female,Hispanic,No,0,1283,116,1167,504,56,448
38,Elementary,Female,Hispanic,No,1,355,33,322,128,15,113
38,Elementary,Female,Hispanic,Yes,0,250,27,223,110,21,89
38,Elementary,Female,Hispanic,Yes,1,140,18,122,48,6,42
38,Elementary,Female,Other,No,0,1915,198,1717,870,85,785
38,Elementary,Female,Other,No,1,1448,61,1387,580,38,542
38,Elementary,Female,Other,Yes,0,305,25,280,144,23,121
38,Elementary,Female,Other,Yes,1,45,3,42,28,4,24
38,Elementary,Female,White,No,0,4047,283,3764,1518,128,1390
38,Elementary,Female,White,No,1,467,48,419,190,14,176
38,Elementary,Female,White,Yes,0,1100,84,1016,392,34,358
38,Elementary,Female,White,Yes,1,30,0,30,8,0,8
38,Elementary,Male,Black,No,0,7466,562,6904,2969,276,2693
38,Elementary,Male,Black,No,1,1153,52,1101,544,18,526
38,Elementary,Male,Black,Yes,0,3181,296,2885,1288,123,1165
38,Elementary,Male,Black,Yes,1,150,8,142,52,7,45
38,Elementary,Male,Hispanic,No,0,1228,117,1111,502,48,454
38,Elementary,Male,Hispanic,No,1,390,50,340,166,13,153
38,Elementary,Male,Hispanic,Yes,0,435,37,398,222,21,201
38,Elementary,Male,Hispanic,Yes,1,175,26,149,56,9,47
38,Elementary,Male,Other,No,0,1745,146,1599,788,104,684
38,Elementary,Male,Other,No,1,1683,76,1607,674,26,648
38,Elementary,Male,Other,Yes,0,625,68,557,284,34,250
38,Elementary,Male,Other,Yes,1,105,8,97,38,7,31
38,Elementary,Male,White,No,0,3411,269,3142,1274,108,1166
38,Elementary,Male,White,No,1,514,46,468,228,19,209
38,Elementary,Male,White,Yes,0,1990,182,1808,754,85,669
38,Elementary,Male,White,Yes,1,50,4,46,22,3,19
38,High,Female,Black,No,0,3790,366,3424,1482,169,1313
38,High,Female,Black,No,1,604,41,563,348,13,335
38,High,Female,Black,Yes,0,775,78,697,302,37,265
38,High,Female,Black,Yes,1,75,7,68,26,1,25
38,High,Female,Hispanic,No,0,618,63,555,250,39,211
38,High,Female,Hispanic,No,1,365,64,301,172,40,132
38,High,Female,Hispanic,Yes,0,95,17,78,28,7,21
38,High,Female,Hispanic,Yes,1,95,11,84,34,2,32
38,High,Female,Other,No,0,370,58,312,150,12,138
38,High,Female,Other,No,1,915,51,864,393,28,365
38,High,Female,Other,Yes,0,50,5,45,20,4,16
38,High,Female,Other,Yes,1,20,6,14,18,1,17
38,High,Female,White,No,0,1810,197,1613,729,64,665
38,High,Female,White,No,1,200,10,190,84,7,77
38,High,Female,White,Yes,0,479,55,424,165,35,130
38,High,Male,Black,No,0,3071,255,2816,1162,115,1047
38,High,Male,Black,No,1,630,30,600,300,7,293
38,High,Male,Black,Yes,0,1300,167,1133,505,79,426
38,High,Male,Black,Yes,1,60,8,52,34,3,31
38,High,Male,Hispanic,No,0,405,60,345,153,9,144
38,High,Male,Hispanic,No,1,408,58,350,160,16,144
38,High,Male,Hispanic,Yes,0,110,16,94,58,14,44
38,High,Male,Hispanic,Yes,1,165,29,136,74,12,62
38,High,Male,Other,No,0,260,18,242,124,8,116
38,High,Male,Other,No,1,937,67,870,366,37,329
38,High,Male,Other,Yes,0,145,14,131,50,1,49
38,High,Male,Other,Yes,1,35,1,34,14,0,14
38,High,Male,White,No,0,1448,131,1317,582,42,540
38,High,Male,White,No,1,260,20,240,100,11,89
38,High,Male,White,Yes,0,550,67,483,200,32,168
38,High,Male,White,Yes,1,5,2,3,2,0,2
38,Middle,Female,Black,No,0,2535,51,2484,1297,42,1255
38,Middle,Female,Black,No,1,400,7,393,250,4,246
38,Middle,Female,Black,Yes,0,475,13,462,220,13,207
38,Middle,Female,Black,Yes,1,40,0,40,20,0,20
38,Middle,Female,Hispanic,No,0,395,13,382,201,9,192
38,Middle,Female,Hispanic,No,1,245,6,239,106,3,103
38,Middle,Female,Hispanic,Yes,0,50,2,48,34,0,34
38,Middle,Female,Hispanic,Yes,1,45,2,43,32,4,28
38,Middle,Female,Other,No,0,300,2,298,144,7,137
38,Middle,Female,Other,No,1,520,7,513,250,3,247
38,Middle,Female,Other,Yes,0,70,4,66,24,4,20
38,Middle,Female,Other,Yes,1,10,1,9,2,0,2
38,Middle,Female,White,No,0,1446,23,1423,605,27,578
38,Middle,Female,White,No,1,155,2,153,78,4,74
38,Middle,Female,White,Yes,0,280,13,267,136,6,130
38,Middle,Female,White,Yes,1,5,0,5,2,0,2
38,Middle,Male,Black,No,0,2226,32,2194,1168,31,1137
38,Middle,Male,Black,No,1,363,3,360,260,2,258
38,Middle,Male,Black,Yes,0,1120,23,1097,513,27,486
38,Middle,Male,Black,Yes,1,70,0,70,28,1,27
38,Middle,Male,Hispanic,No,0,325,5,320,196,4,192
38,Middle,Male,Hispanic,No,1,210,6,204,73,2,71
38,Middle,Male,Hispanic,Yes,0,180,4,176,82,6,76
38,Middle,Male,Hispanic,Yes,1,60,0,60,58,9,49
38,Middle,Male,Other,No,0,330,8,322,156,11,145
38,Middle,Male,Other,No,1,585,1,584,244,6,238
38,Middle,Male,Other,Yes,0,100,6,94,33,4,29
38,Middle,Male,Other,Yes,1,55,0,55,30,4,26
38,Middle,Male,White,No,0,1458,39,1419,554,18,536
38,Middle,Male,White,No,1,180,1,179,92,2,90
38,Middle,Male,White,Yes,0,604,12,592,309,19,290
38,Middle,Male,White,Yes,1,15,0,15,2,0,2
38,Other,Female,Black,No,0,2522,268,2254,1225,208,1017
38,Other,Female,Black,No,1,175,8,167,72,6,66
38,Other,Female,Black,Yes,0,325,46,279,203,34,169
38,Other,Female,Black,Yes,1,15,1,14,4,0,4
38,Other,Female,Hispanic,No,0,747,116,631,351,50,301
38,Other,Female,Hispanic,No,1,925,137,788,390,58,332
38,Other,Female,Hispanic,Yes,0,85,8,77,54,5,49
38,Other,Female,Hispanic,Yes,1,225,30,195,78,7,71
38,Other,Female,Other,No,0,320,39,281,209,26,183
38,Other,Female,Other,No,1,265,11,254,86,4,82
38,Other,Female,Other,Yes,0,40,2,38,22,3,19
38,Other,Female,Other,Yes,1,10,0,10,4,0,4
38,Other,Female,White,No,0,637,60,577,357,57,300
38,Other,Female,White,No,1,60,4,56,32,6,26
38,Other,Female,White,Yes,0,169,20,149,88,17,71
38,Other,Female,White,Yes,1,10,2,8,4,0,4
38,Other,Male,Black,No,0,2574,265,2309,1200,183,1017
38,Other,Male,Black,No,1,160,7,153,98,11,87
38,Other,Male,Black,Yes,0,926,135,791,409,70,339
38,Other,Male,Black,Yes,1,30,4,26,16,1,15
38,Other,Male,Hispanic,No,0,655,82,573,290,39,251
38,Other,Male,Hispanic,No,1,970,159,811,368,50,318
38,Other,Male,Hispanic,Yes,0,280,52,228,126,29,97
38,Other,Male,Hispanic,Yes,1,567,83,484,196,30,166
38,Other,Male,Other,No,0,260,28,232,174,16,158
38,Other,Male,Other,No,1,260,16,244,70,3,67
38,Other,Male,Other,Yes,0,140,29,111,66,11,55
38,Other,Male,Other,Yes,1,5,1,4,2,0,2
38,Other,Male,White,No,0,801,78,723,411,54,357
38,Other,Male,White,No,1,39,6,33,24,6,18
38,Other,Male,White,Yes,0,455,64,391,190,26,164
38,Other,Male,White,Yes,1,20,5,15,14,4,10
39,Elementary,Female,Black,No,0,8125,704,7421,NA,NA,NA
39,Elementary,Female,Black,No,1,1197,86,1111,NA,NA,NA
39,Elementary,Female,Black,Yes,0,1520,154,1366,NA,NA,NA
39,Elementary,Female,Black,Yes,1,50,6,44,NA,NA,NA
39,Elementary,Female,Hispanic,No,0,1285,131,1154,NA,NA,NA
39,Elementary,Female,Hispanic,No,1,355,48,307,NA,NA,NA
39,Elementary,Female,Hispanic,Yes,0,250,38,212,NA,NA,NA
39,Elementary,Female,Hispanic,Yes,1,140,13,127,NA,NA,NA
39,Elementary,Female,Other,No,0,1915,180,1735,NA,NA,NA
39,Elementary,Female,Other,No,1,1445,51,1394,NA,NA,NA
39,Elementary,Female,Other,Yes,0,305,25,280,NA,NA,NA
39,Elementary,Female,Other,Yes,1,45,6,39,NA,NA,NA
39,Elementary,Female,White,No,0,4044,312,3732,NA,NA,NA
39,Elementary,Female,White,No,1,470,36,434,NA,NA,NA
39,Elementary,Female,White,Yes,0,1096,84,1012,NA,NA,NA
39,Elementary,Female,White,Yes,1,30,2,28,NA,NA,NA
39,Elementary,Male,Black,No,0,7465,657,6808,NA,NA,NA
39,Elementary,Male,Black,No,1,1145,54,1091,NA,NA,NA
39,Elementary,Male,Black,Yes,0,3170,328,2842,NA,NA,NA
39,Elementary,Male,Black,Yes,1,150,11,139,NA,NA,NA
39,Elementary,Male,Hispanic,No,0,1235,128,1107,NA,NA,NA
39,Elementary,Male,Hispanic,No,1,390,45,345,NA,NA,NA
39,Elementary,Male,Hispanic,Yes,0,435,47,388,NA,NA,NA
39,Elementary,Male,Hispanic,Yes,1,174,21,153,NA,NA,NA
39,Elementary,Male,Other,No,0,1745,159,1586,NA,NA,NA
39,Elementary,Male,Other,No,1,1680,88,1592,NA,NA,NA
39,Elementary,Male,Other,Yes,0,627,49,578,NA,NA,NA
39,Elementary,Male,Other,Yes,1,105,7,98,NA,NA,NA
39,Elementary,Male,White,No,0,3414,320,3094,NA,NA,NA
39,Elementary,Male,White,No,1,517,57,460,NA,NA,NA
39,Elementary,Male,White,Yes,0,1990,152,1838,NA,NA,NA
39,Elementary,Male,White,Yes,1,50,10,40,NA,NA,NA
39,High,Female,Black,No,0,3788,313,3475,NA,NA,NA
39,High,Female,Black,No,1,605,34,571,NA,NA,NA
39,High,Female,Black,Yes,0,775,81,694,NA,NA,NA
